SECTION,LOCATION,DAYS,START_TIME,END_TIME,DURATION,ENROLLMENT,STUDENT_ID,OCCUPANCY,OCCUPANCY_RATIO,MASK,D0,YEAR,STUDENT_INFECTION_PROB,TEACHER_INFECTION_PROB,INFECTION_PROB_SESSION
435,SYH090,TM,16:52:00,20:46:00,03:54:00,16,"195,377,551,829,1380,1793,1966,2315,2570,2921,3491,3687,3892,4605,4627,4640",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00018680524915936226
436,YAN039,W,14:26:00,16:08:00,01:42:00,15,"60,471,678,717,1233,1709,1950,2689,3093,3347,3434,3982,4401,4411,4543",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,9.901978309315802e-05
437,VGP845,F,06:20:00,09:39:00,03:19:00,16,"170,203,793,809,1043,1065,1432,1623,2098,2689,3045,3053,3094,3754,4244,4927",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00022269780864781792
438,QDJ389,TM,06:58:00,08:30:00,01:32:00,20,"32,196,662,808,832,1116,1174,1333,1823,1966,2430,2856,3002,3357,3449,3611,3710,3774,3960,3989",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00036644419654931887
439,LEZ228,TWH,14:47:00,18:15:00,03:28:00,16,"23,96,312,419,888,1517,1888,2476,2913,3172,3382,3518,3862,3895,4541,4943",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.004733564054067447
440,UGS416,W,16:29:00,19:24:00,02:55:00,17,"588,972,1012,1155,1569,1675,2114,2556,2566,3081,3152,3377,3685,3783,4343,4499,4922",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00017201299951651757
441,LEZ228,TMH,14:59:00,17:29:00,02:30:00,28,"143,247,408,850,1042,1340,1346,1464,1988,2030,2165,2273,2531,2678,2693,2883,2936,3129,3169,3214,3251,3493,3652,3792,4022,4091,4493,4694",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.004604488487961122
442,QDJ389,FM,15:02:00,17:02:00,02:00:00,15,"123,353,474,801,839,1642,1893,2138,2316,2702,3177,3194,4570,4674,4997",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0004339103726564019
443,UGS416,HW,11:59:00,15:08:00,03:09:00,11,"257,353,553,748,1284,3283,3515,3686,3849,4371,4651",6.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00015942043754019124
444,YAN039,THW,08:39:00,12:10:00,03:31:00,18,"26,161,239,274,281,456,598,731,1624,2203,2388,2809,3487,3572,4118,4161,4686,4963",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00021454589177884704
445,QDJ389,TFH,13:11:00,14:38:00,01:27:00,22,"236,746,972,1020,1110,1441,1519,1556,1684,1688,1778,2048,2125,2285,2351,2708,2795,3305,3579,3612,4659,4899",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0003623027488794472
446,ICH942,FT,13:06:00,15:38:00,02:32:00,17,"1176,1182,1657,1676,2024,2186,2309,2384,2511,3166,3263,3311,3446,3829,4359,4525,4817",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0003800018091733883
447,VGP845,FH,14:20:00,15:45:00,01:25:00,12,"36,201,361,764,2668,3464,3482,3787,4050,4107,4640,4814",6.0,0.5,0.5,1000,Fall_2020,0.01,0.01,8.592146901829681e-05
448,QDJ389,MTH,12:45:00,16:40:00,03:55:00,25,"11,27,98,215,327,1750,1857,1885,1916,1918,2069,2135,2167,2211,2331,2854,3181,3200,3327,3502,3518,3588,4171,4681,4949",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0010539804295768703
449,LEZ228,TH,07:07:00,10:32:00,03:25:00,25,"144,173,623,818,881,894,898,956,1216,1363,1594,1663,1671,1932,2873,2972,3334,3335,3413,3422,3655,3672,4045,4475,4741",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.005919210725678135
450,LTG028,MHW,09:22:00,11:23:00,02:01:00,13,"142,398,618,1159,1846,1878,2189,2428,3140,3307,3988,4331,4412",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00023498684953140268
451,YAN039,H,07:34:00,10:38:00,03:04:00,25,"27,224,295,526,627,1019,1938,2062,2082,2132,2264,2818,3096,3162,3383,3405,3501,3789,4563,4631,4746,4801,4817,4818,4896",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00022253595626766658
452,LTG028,M,11:00:00,13:58:00,02:58:00,29,"108,290,430,478,610,641,798,1149,1925,2138,2400,2500,2656,2670,2730,2803,2847,2981,3094,3152,3196,3688,3961,4063,4611,4712,4862,4883,4944",15.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0004891583440789348
453,FRF846,TW,06:56:00,10:04:00,03:08:00,25,"97,280,320,551,666,717,718,1222,1783,2011,2522,2584,2634,2804,2823,3004,3115,3247,3298,3982,4016,4123,4406,4557,4747",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0006069634034187029
454,UGS416,MFT,16:28:00,19:48:00,03:20:00,27,"452,460,538,550,968,1095,1475,1558,1661,1794,1852,1921,1941,1946,2714,2726,2865,3212,3481,3665,3790,3908,3980,4120,4310,4627,4848",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00024289463313626215
455,QDJ389,W,17:14:00,19:14:00,02:00:00,22,"18,212,299,856,1264,1787,2018,2151,2168,2373,2416,2446,2626,3767,3789,3894,3908,3950,3956,4300,4707,4778",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00049868499672005
456,SYH090,WFT,18:00:00,20:43:00,02:43:00,16,"147,217,447,930,1212,1500,2055,2185,2239,2562,3090,3115,3129,3832,4454,4513",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00013026950775556114
457,VGP845,F,20:06:00,21:34:00,01:28:00,15,"212,791,940,1539,1546,1657,1844,1882,2200,2312,2317,2852,2929,4371,4965",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,9.871938990117546e-05
458,LEZ228,F,17:31:00,19:37:00,02:06:00,18,"64,105,261,789,1401,1438,2001,2213,2362,2539,3483,3562,3645,3698,4043,4345,4697,4907",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0031303329908304216
459,ICH942,F,08:33:00,11:41:00,03:08:00,21,"357,1568,1710,1886,1891,2200,2439,2473,2703,2735,2767,3239,3266,3851,3963,4272,4335,4440,4449,4726,4925",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.000513740056205743
460,VGP845,M,15:51:00,17:05:00,01:14:00,19,"527,1526,2150,2183,2419,2755,2814,3010,3314,3475,3552,3577,3897,4102,4399,4446,4702,4834,4989",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,9.125710813238118e-05
461,VGP845,FHW,08:40:00,10:20:00,01:40:00,29,"13,755,818,879,1038,1142,1274,1288,1625,1642,2271,2559,2567,2842,2920,3498,3645,3737,3861,3972,3993,4006,4072,4166,4192,4447,4661,4827,4992",15.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00015101389953861766
462,QDJ389,HMW,14:34:00,16:40:00,02:06:00,23,"24,65,317,450,600,725,1949,2115,2132,2148,2521,2588,2599,2659,3105,3207,3208,3323,3455,3595,4790,4820,4868",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0005460890307040494
463,QDJ389,HT,14:48:00,16:12:00,01:24:00,18,"516,642,764,1147,1353,1429,1945,2074,2736,2967,3524,3714,3794,3992,4163,4172,4590,4953",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00031963424144412544
464,SYH090,F,15:38:00,17:41:00,02:03:00,17,"610,924,995,1037,1197,1374,2100,2260,2298,2749,2958,3499,3642,3690,3709,3878,4203",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00010323125463724657
465,FRF846,M,10:46:00,11:50:00,01:04:00,13,"4,1102,1395,1876,2459,2734,2816,3514,3845,3911,3974,4142,4549",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00015822809571298504
466,VGP845,H,19:23:00,22:22:00,02:59:00,21,"796,1592,1628,1657,1910,1935,2051,3027,3096,3107,3122,3275,3375,3398,3586,3691,3803,4368,4370,4492,4703",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002302078699608664
467,UGS416,W,16:56:00,18:47:00,01:51:00,19,"182,223,396,866,929,930,1064,1652,1702,1874,2061,2179,2388,2506,2577,2920,3558,3600,4795",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00011437996913270652
468,LEZ228,W,09:41:00,11:39:00,01:58:00,13,"782,879,1342,1602,1637,1653,2266,2771,2811,3051,3243,3291,3573",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0026524790124268813
469,LEZ228,W,10:26:00,12:21:00,01:55:00,17,"546,729,1061,1209,1294,1507,2051,2399,3083,3149,3359,3613,3840,4407,4559,4921,4927",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0028710475141650493
470,ICH942,MWT,09:11:00,11:52:00,02:41:00,19,"38,256,1124,1209,1470,1534,1962,1980,2327,2581,2685,2925,3477,3601,3748,3922,4227,4673,4881",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0004213964055616594
471,FRF846,WHT,08:43:00,12:29:00,03:46:00,22,"156,217,458,732,755,1078,1258,1521,1551,1616,1641,1729,1768,2073,2376,2409,2796,2839,3280,3498,3741,4923",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0006703126391388109
472,LEZ228,W,17:42:00,20:30:00,02:48:00,25,"208,437,644,822,1296,1328,1435,1572,1702,1744,1792,2978,2997,3236,3380,3536,3762,3925,4002,4031,4363,4551,4796,4836,4974",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.004918125678785969
473,SYH090,FM,15:06:00,16:29:00,01:23:00,23,"150,342,788,1033,1137,1541,1959,1970,1973,1976,2165,2509,2754,3262,3484,3985,3999,4087,4299,4450,4464,4568,4990",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,7.955820761887118e-05
474,TVN387,MWF,14:10:00,18:01:00,03:51:00,32,"92,561,628,695,723,863,865,1047,1060,1108,1149,1334,1379,1491,1571,2055,2102,2181,2199,2328,2499,2587,2806,3028,3128,3561,3774,3834,4056,4260,4286,4564",16.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00047224096425252913
475,TVN387,H,08:01:00,10:45:00,02:44:00,28,"179,365,525,529,983,997,1246,1337,1414,1530,1672,1877,2031,2207,2231,2711,2974,3124,3290,3477,3497,4004,4014,4053,4244,4502,4523,4959",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00031191955066123007
476,UGS416,M,14:59:00,16:05:00,01:06:00,19,"101,455,874,1359,1373,1777,1926,2451,2896,3131,3144,3463,3603,3965,4265,4361,4656,4796,4869",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,6.806175000886676e-05
477,VGP845,TW,06:43:00,08:21:00,01:38:00,14,"1094,1276,1297,1699,2429,2596,2808,2897,3180,3212,3808,4404,4715,4889",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00010447248828142637
478,SYH090,FMW,19:19:00,21:38:00,02:19:00,23,"29,462,487,1031,1088,1171,1378,1403,1698,1806,2256,2614,2642,2880,3623,3647,3726,3882,4066,4095,4279,4702,4955",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00013313509441767902
479,QDJ389,T,08:12:00,10:18:00,02:06:00,19,"125,1366,1678,1904,1968,2104,2136,2149,2513,2665,2939,3331,3682,3840,4000,4061,4488,4695,4720",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0005007518108500404
480,VGP845,FTM,06:56:00,10:18:00,03:22:00,24,"3,146,352,1097,1211,1408,1416,1629,2064,2083,2295,2542,2615,2627,2912,2943,2996,3176,3281,4063,4531,4710,4864,4978",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002708806112229116
481,UGS416,THW,18:24:00,22:14:00,03:50:00,13,"797,900,1208,1503,1584,1878,1961,2516,2840,3733,3827,3860,4678",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002045151549371493
482,YAN039,H,17:39:00,19:31:00,01:52:00,26,"466,788,1058,1207,1560,1677,1951,2019,2263,2282,2495,2565,2664,3178,3571,3759,3863,3873,4005,4169,4214,4450,4620,4658,4790,4933",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00013561183208116268
483,VGP845,FW,17:22:00,18:53:00,01:31:00,23,"100,235,507,557,908,1163,1275,1459,1824,1929,1997,2375,2669,2760,2942,3848,3889,4129,4548,4550,4616,4754,4958",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0001222873983178941
484,UGS416,H,15:45:00,19:36:00,03:51:00,24,"276,409,1066,1223,1455,1461,1586,1587,1917,2175,2245,2376,3307,3350,3351,3382,3439,3653,3743,4176,4385,4692,4742,4929",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002589820271839359
485,QDJ389,FH,20:10:00,22:37:00,02:27:00,31,"1,36,177,238,496,679,1295,1387,1406,1665,1817,1885,1929,2221,2458,2461,2489,3126,3136,3323,3894,4185,4210,4240,4244,4345,4366,4486,4819,4955,4981",16.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0007420367710688504
486,LEZ228,HFW,11:59:00,13:54:00,01:55:00,22,"2,74,332,403,489,664,668,763,1195,1835,1858,1972,2029,2891,3105,3441,3491,3540,3652,4064,4155,4848",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0031532109784180714
487,YAN039,H,18:06:00,21:20:00,03:14:00,15,"333,458,1301,2174,2373,2442,2524,2535,2549,2804,3139,3168,4079,4163,4339",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00018800318260416365
488,UGS416,T,08:39:00,10:47:00,02:08:00,24,"78,578,607,843,1391,1432,1573,1603,1729,1836,2041,2047,2070,2392,2515,2903,2917,3420,4115,4274,4350,4644,4808,4861",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0001437395649998382
489,UGS416,F,12:45:00,14:34:00,01:49:00,12,"118,494,499,513,2036,2275,2553,2910,3174,4319,4343,4602",6.0,0.5,0.5,1000,Fall_2020,0.01,0.01,9.208811060025233e-05
490,UGS416,TF,07:45:00,11:39:00,03:54:00,24,"801,853,856,1240,1299,1499,1647,1694,2164,2194,2338,2368,2424,2544,2890,3046,3114,3182,3231,3554,4032,4246,4358,4725",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002623329741275783
491,YAN039,M,09:33:00,12:24:00,02:51:00,24,"152,210,591,728,890,898,957,1659,2023,2061,2392,2433,2612,2646,2862,2955,3213,3311,3775,4168,4386,4704,4856,4890",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0001986422535504816
492,VGP845,WTM,07:50:00,10:00:00,02:10:00,17,"581,742,1091,1205,1244,1411,1813,1821,2092,2413,3296,3640,4064,4081,4115,4160,4519",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00015291769742471897
493,YAN039,TW,14:41:00,17:48:00,03:07:00,27,"366,384,500,773,1024,1742,1903,2049,2071,2150,2211,2788,3137,3223,3296,3337,3436,3559,3636,3826,3876,4003,4135,4524,4720,4744,4875",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00023513520994617425
494,LEZ228,T,13:52:00,17:49:00,03:57:00,17,"105,560,1256,1325,1417,2160,2413,2576,2773,3018,3072,3343,3878,3986,4260,4779,4993",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.005612960460436937
495,VGP845,T,19:39:00,21:40:00,02:01:00,25,"83,614,713,749,1356,1420,1436,1660,1752,1762,1779,1822,1911,2083,2368,2632,2636,2640,3295,3355,3833,3992,4186,4552,4711",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00016922641035452732
496,VGP845,M,15:32:00,19:05:00,03:33:00,14,"544,799,850,924,965,1164,2408,2749,2878,3388,3510,3678,3695,4503",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00022647155158105758
497,SYH090,FTM,09:46:00,11:34:00,01:48:00,18,"514,600,711,859,1217,1306,1452,1569,1576,1928,2667,2843,3088,3504,3651,3771,3989,4750",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,9.066253236847457e-05
498,VGP845,HT,12:37:00,14:05:00,01:28:00,12,"491,1094,1331,1337,2521,2893,3250,3538,3604,3716,4159,4811",6.0,0.5,0.5,1000,Fall_2020,0.01,0.01,8.894760185644085e-05
499,ICH942,T,08:37:00,10:14:00,01:37:00,16,"716,882,897,1585,1733,2248,2626,2688,2849,3495,3526,3885,3984,4317,4670,4874",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00023161242135775185
