STUDENT_ID,SECTION,LOCATION,DAYS,START_TIME,END_TIME,DURATION,OCCUPANCY_RATIO,MASK,HEIGHT,RESPIRATORY_RATE,ACTIVE_EMISSION,PASSIVE_EMISSION,HVAC,STUDENT_ACTIVE_TIME,TEACHER_ACTIVE_TIME,DATASET,STUDENT_INFECTION_PROB,TEACHER_INFECTION_PROB,SIMULATION_DAYS,INFECTION_PROB_SESSION,HEALTHY_PROB_SESSION,HEALTHY_PROB_TOTAL
61,433,VGP845,WMH,16:13:00,18:06:00,01:53:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014551485079056803,0.9998544851492094,0.9995635189682623
62,415,LEZ228,FT,08:07:00,10:10:00,02:03:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.003512211391006241,0.9964877886089938,0.9929879128468427
63,411,SYH090,WMT,15:49:00,17:24:00,01:35:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,8.728556834810334e-05,0.9999127144316519,0.9997381661506018
64,458,LEZ228,F,17:31:00,19:37:00,02:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0031303329908304216,0.9968696670091696,0.9968696670091696
64,241,SYH090,M,17:15:00,20:10:00,02:55:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001606093946657429,0.9998393906053342,0.9998393906053342
64,161,SYH090,T,16:26:00,17:38:00,01:12:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.0474442165122134e-05,0.9999395255578348,0.9999395255578348
65,172,VGP845,H,10:18:00,13:31:00,03:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023743395955792598,0.9997625660404421,0.9997625660404421
65,284,LEZ228,FT,06:59:00,08:36:00,01:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0023220469482913074,0.9976779530517087,0.9953612980054475
65,462,QDJ389,HMW,14:34:00,16:40:00,02:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005460890307040494,0.9994539109692959,0.9983626273847251
66,380,SYH090,TFW,11:25:00,15:09:00,03:44:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002143022645181817,0.9997856977354819,0.9993572309729855
67,281,VGP845,W,15:16:00,18:52:00,03:36:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002775916171984451,0.9997224083828016,0.9997224083828016
67,64,LEZ228,F,07:48:00,10:17:00,02:29:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0038467011903234897,0.9961532988096765,0.9961532988096765
68,3,UGS416,TMH,13:09:00,16:07:00,02:58:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019972946804070366,0.9998002705319593,0.9994009312634915
68,326,VGP845,TFW,09:04:00,10:41:00,01:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.802339200885218e-05,0.9999019766079912,0.9997059586487879
69,261,VGP845,WHF,07:07:00,09:42:00,02:35:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000173625386032743,0.9998263746139673,0.9994792142739918
69,358,VGP845,W,11:45:00,15:44:00,03:59:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002937504309028711,0.9997062495690971,0.9997062495690971
69,424,ICH942,FT,18:50:00,21:09:00,02:19:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003970704417098854,0.9996029295582901,0.9992060167815159
70,336,QDJ389,WT,12:46:00,16:02:00,03:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007753943779490479,0.999224605622051,0.9984498124805432
71,429,QDJ389,W,14:30:00,15:56:00,01:26:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003891211827901004,0.9996108788172099,0.9996108788172099
71,68,TVN387,THW,06:31:00,10:07:00,03:36:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00041032353277665405,0.9995896764672233,0.9987695344287902
72,205,FRF846,T,11:39:00,12:54:00,01:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020464552571719725,0.9997953544742828,0.9997953544742828
72,315,QDJ389,MH,15:04:00,17:38:00,02:34:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005832129899763593,0.9994167870100237,0.998833914157439
73,170,VGP845,FMT,13:03:00,14:44:00,01:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00011887796150962907,0.9998811220384903,0.9996434085097002
73,26,SYH090,FH,10:06:00,13:19:00,03:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00017708466606643572,0.9998229153339335,0.999645862026846
73,320,QDJ389,HMW,06:20:00,09:43:00,03:23:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007297455845766441,0.9992702544154234,0.9978123604435144
74,407,VGP845,FTH,12:25:00,14:23:00,01:58:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00013228661211102207,0.9998677133878889,0.999603192660595
74,486,LEZ228,HFW,11:59:00,13:54:00,01:55:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0031532109784180714,0.996846789021582,0.9905701639316139
74,184,LEZ228,HFM,13:56:00,16:30:00,02:34:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0039674299999398754,0.9960325700000601,0.9881448690532584
75,78,TVN387,H,06:08:00,09:20:00,03:12:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003230645168795014,0.9996769354831205,0.9996769354831205
75,263,TVN387,H,08:24:00,11:17:00,02:53:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003163909784815215,0.9996836090215184,0.9996836090215184
76,255,TVN387,M,17:00:00,19:21:00,02:21:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023756087525004212,0.9997624391247499,0.9997624391247499
76,92,LEZ228,F,10:53:00,14:30:00,03:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005710596442864362,0.9942894035571357,0.9942894035571357
77,151,YAN039,WFT,06:06:00,08:47:00,02:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016385491566571055,0.9998361450843343,0.9995085157939038
77,103,VGP845,MT,19:21:00,21:52:00,02:31:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019430424631591622,0.999805695753684,0.9996114292615083
77,119,UGS416,F,10:55:00,14:31:00,03:36:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020213891831361643,0.9997978610816863,0.9997978610816863
78,27,QDJ389,T,18:55:00,20:51:00,01:56:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005030561388018902,0.9994969438611981,0.9994969438611981
78,365,LTG028,WH,14:30:00,18:01:00,03:31:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005578687983480973,0.9994421312016519,0.9988845736209
78,488,UGS416,T,08:39:00,10:47:00,02:08:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001437395649998382,0.9998562604350002,0.9998562604350002
79,90,QDJ389,T,07:40:00,11:18:00,03:38:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007828415409999379,0.999217158459,0.999217158459
79,28,YAN039,WH,15:29:00,16:58:00,01:29:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,8.214460619242195e-05,0.9999178553938076,0.9998357175353516
80,75,SYH090,F,16:00:00,18:13:00,02:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014318969025976523,0.9998568103097403,0.9998568103097403
81,129,LEZ228,MWF,11:45:00,13:42:00,01:57:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0032053996854761384,0.9967946003145238,0.990414591770844
82,129,LEZ228,MWF,11:45:00,13:42:00,01:57:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0032053996854761384,0.9967946003145238,0.990414591770844
83,495,VGP845,T,19:39:00,21:40:00,02:01:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016922641035452732,0.9998307735896454,0.9998307735896454
84,112,QDJ389,TMF,09:15:00,12:24:00,03:09:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007480428240595816,0.9992519571759404,0.9977575498134402
84,1,QDJ389,HFT,18:15:00,20:21:00,02:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00045541253440944474,0.9995445874655906,0.9986343845040485
85,327,VGP845,M,06:44:00,09:59:00,03:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002290626952466185,0.9997709373047534,0.9997709373047534
86,155,FRF846,WH,09:06:00,11:17:00,02:11:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00032272502876231637,0.9996772749712377,0.9993546540939195
86,270,TVN387,HF,17:33:00,18:33:00,01:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,8.820597692302083e-05,0.999911794023077,0.9998235958264483
87,172,VGP845,H,10:18:00,13:31:00,03:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023743395955792598,0.9997625660404421,0.9997625660404421
88,379,LEZ228,TWM,13:06:00,15:34:00,02:28:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004003530929511514,0.9959964690704884,0.9880374278215417
89,242,FRF846,W,15:39:00,19:34:00,03:55:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000726961115731416,0.9992730388842685,0.9992730388842685
89,329,QDJ389,TMF,16:04:00,18:26:00,02:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005892909458935399,0.9994107090541064,0.9982331687491367
90,306,VGP845,T,09:03:00,10:10:00,01:07:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.007681049140146e-05,0.9999099231895086,0.9999099231895086
90,168,QDJ389,H,07:46:00,11:00:00,03:14:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007327087963569942,0.999267291203643,0.999267291203643
90,177,LEZ228,FM,18:48:00,21:02:00,02:14:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0038096553276804113,0.9961903446723196,0.9923952028183549
91,406,LEZ228,HFM,07:06:00,09:29:00,02:23:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004400955447016304,0.9955990445529836,0.9868551536459864
91,423,LEZ228,H,06:31:00,09:36:00,03:05:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004479240668206513,0.9955207593317935,0.9955207593317935
92,474,TVN387,MWF,14:10:00,18:01:00,03:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00047224096425252913,0.9995277590357474,0.998583946036512
92,102,VGP845,HM,18:19:00,22:16:00,03:57:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002913040707625435,0.9997086959292375,0.9994174767165367
93,273,VGP845,H,17:17:00,19:26:00,02:09:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001517446062205614,0.9998482553937794,0.9998482553937794
93,145,LEZ228,HT,18:13:00,21:06:00,02:53:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004421647382744361,0.9955783526172557,0.9911762562000888
94,292,LTG028,H,14:33:00,18:06:00,03:33:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00043365263053078023,0.9995663473694693,0.9995663473694693
94,157,YAN039,TW,06:58:00,08:58:00,02:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00011645404397326406,0.9998835459560267,0.9997671054735977
95,232,YAN039,HMF,06:07:00,09:07:00,03:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016583608281554982,0.9998341639171845,0.9995025742518118
96,439,LEZ228,TWH,14:47:00,18:15:00,03:28:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004733564054067447,0.9952664359459326,0.9858664216605476
96,427,ICH942,MW,20:39:00,22:06:00,01:27:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00024904825070597457,0.9997509517492941,0.9995019655236194
97,251,UGS416,FMT,07:37:00,10:25:00,02:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020412877345433447,0.9997958712265457,0.9993877386767998
97,453,FRF846,TW,06:56:00,10:04:00,03:08:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0006069634034187029,0.9993930365965813,0.9987864415977357
98,448,QDJ389,MTH,12:45:00,16:40:00,03:55:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0010539804295768703,0.9989460195704232,0.9968413901646671
99,257,TVN387,F,15:33:00,19:21:00,03:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00036671427924111604,0.9996332857207589,0.9996332857207589
100,483,VGP845,FW,17:22:00,18:53:00,01:31:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001222873983178941,0.9998777126016821,0.999755440157572
100,379,LEZ228,TWM,13:06:00,15:34:00,02:28:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004003530929511514,0.9959964690704884,0.9880374278215417
100,142,UGS416,F,16:54:00,19:37:00,02:43:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016781512498269767,0.9998321848750173,0.9998321848750173
101,476,UGS416,M,14:59:00,16:05:00,01:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.806175000886676e-05,0.9999319382499912,0.9999319382499912
102,73,YAN039,M,19:08:00,21:04:00,01:56:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001348731590238363,0.9998651268409762,0.9998651268409762
102,325,LEZ228,HW,16:05:00,18:52:00,02:47:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0034627877853016854,0.9965372122146983,0.9930864153286426
103,51,LEZ228,HF,12:37:00,13:52:00,01:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.001814088823568127,0.9981859111764319,0.9963751132711235
103,338,LTG028,F,08:57:00,11:42:00,02:45:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00038673659357170903,0.9996132634064283,0.9996132634064283
103,134,VGP845,T,18:15:00,21:16:00,03:01:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002528615681915275,0.9997471384318085,0.9997471384318085
104,246,LEZ228,WTM,13:06:00,14:55:00,01:49:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.003263637562934768,0.9967363624370652,0.9902410065395411
105,494,LEZ228,T,13:52:00,17:49:00,03:57:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005612960460436937,0.9943870395395631,0.9943870395395631
105,380,SYH090,TFW,11:25:00,15:09:00,03:44:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002143022645181817,0.9997856977354819,0.9993572309729855
105,458,LEZ228,F,17:31:00,19:37:00,02:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0031303329908304216,0.9968696670091696,0.9968696670091696
106,259,FRF846,WH,16:47:00,20:37:00,03:50:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007116489972750283,0.999288351002725,0.9985772084497452
106,414,QDJ389,MTF,19:33:00,22:48:00,03:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0009116870788715575,0.9990883129211284,0.9972674315256046
107,380,SYH090,TFW,11:25:00,15:09:00,03:44:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002143022645181817,0.9997856977354819,0.9993572309729855
107,112,QDJ389,TMF,09:15:00,12:24:00,03:09:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007480428240595816,0.9992519571759404,0.9977575498134402
107,362,LEZ228,M,11:27:00,14:17:00,02:50:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0037274800959262583,0.9962725199040737,0.9962725199040737
108,354,SYH090,FTM,11:53:00,13:09:00,01:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,8.188039781521416e-05,0.9999181196021848,0.999754378919204
108,452,LTG028,M,11:00:00,13:58:00,02:58:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0004891583440789348,0.9995108416559211,0.9995108416559211
109,254,TVN387,HM,08:31:00,12:03:00,03:32:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00044898832634752674,0.9995510116736525,0.9991022249378221
110,196,UGS416,TM,10:01:00,13:34:00,03:33:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00022898799054219717,0.9997710120094578,0.9995420764544155
110,383,TVN387,MWH,18:17:00,20:43:00,02:26:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020348843327005846,0.99979651156673,0.9993896589143915
111,167,VGP845,W,14:44:00,16:26:00,01:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00012571525156919772,0.9998742847484308,0.9998742847484308
112,365,LTG028,WH,14:30:00,18:01:00,03:31:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005578687983480973,0.9994421312016519,0.9988845736209
112,238,TVN387,MH,18:07:00,20:33:00,02:26:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00026718531452076086,0.9997328146854793,0.9994657007589508
113,273,VGP845,H,17:17:00,19:26:00,02:09:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001517446062205614,0.9998482553937794,0.9998482553937794
113,179,YAN039,WH,20:22:00,22:55:00,02:33:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018513467914452615,0.9998148653208555,0.9996297649165604
114,149,SYH090,WTM,08:35:00,09:40:00,01:05:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.2319809573928e-05,0.9999376801904261,0.9998130522223121
114,368,UGS416,TW,18:50:00,21:15:00,02:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018969968882907623,0.9998103003111709,0.9996206366083138
114,143,LEZ228,FT,13:57:00,17:36:00,03:39:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005492448896625225,0.9945075511033747,0.9890452692016315
115,217,QDJ389,HM,06:40:00,07:40:00,01:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00021788022010208087,0.999782119779898,0.9995642870315862
116,213,LTG028,M,16:04:00,17:19:00,01:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019917221614668942,0.9998008277838533,0.9998008277838533
117,100,VGP845,MWT,14:39:00,17:46:00,03:07:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000271592867478239,0.9997284071325218,0.9991854426655888
118,489,UGS416,F,12:45:00,14:34:00,01:49:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.208811060025233e-05,0.9999079118893998,0.9999079118893998
118,265,SYH090,FT,17:07:00,20:13:00,03:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000163318336733358,0.9998366816632667,0.9996733899994125
119,183,SYH090,F,09:19:00,12:43:00,03:24:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018714880919287462,0.9998128511908071,0.9998128511908071
119,226,YAN039,W,18:56:00,21:32:00,02:36:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018126209357942932,0.9998187379064206,0.9998187379064206
120,117,FRF846,WT,10:05:00,11:11:00,01:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018016734932926128,0.9998198326506708,0.9996396977616153
120,91,LEZ228,TM,19:08:00,20:43:00,01:35:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.002626564103395875,0.9973734358966041,0.9947537706321975
121,188,VGP845,W,20:55:00,22:18:00,01:23:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00010233721767579339,0.9998976627823242,0.9998976627823242
121,259,FRF846,WH,16:47:00,20:37:00,03:50:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007116489972750283,0.999288351002725,0.9985772084497452
121,232,YAN039,HMF,06:07:00,09:07:00,03:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016583608281554982,0.9998341639171845,0.9995025742518118
122,106,QDJ389,H,15:25:00,17:02:00,01:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003687745885202822,0.9996312254114798,0.9996312254114798
122,413,TVN387,WMF,20:14:00,21:56:00,01:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015718775456987824,0.9998428122454301,0.9995285108563772
123,442,QDJ389,FM,15:02:00,17:02:00,02:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0004339103726564019,0.9995660896273436,0.9991323675328987
123,109,TVN387,WF,19:53:00,21:34:00,01:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001703425340009754,0.999829657465999,0.999659343948577
123,113,FRF846,MT,10:50:00,14:44:00,03:54:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0006636802233661145,0.9993363197766338,0.9986730800247066
124,408,ICH942,T,17:31:00,20:27:00,02:56:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0004186996450671808,0.9995813003549329,0.9995813003549329
124,108,LTG028,HWM,08:38:00,11:08:00,02:30:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00033656408721534624,0.9996634359127846,0.9989906475263838
125,170,VGP845,FMT,13:03:00,14:44:00,01:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00011887796150962907,0.9998811220384903,0.9996434085097002
125,479,QDJ389,T,08:12:00,10:18:00,02:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005007518108500404,0.9994992481891499,0.9994992481891499
125,84,QDJ389,W,12:32:00,14:31:00,01:59:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00043032490366925894,0.9995696750963308,0.9995696750963308
126,266,YAN039,TM,07:21:00,11:04:00,03:43:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00022669798644627288,0.9997733020135537,0.9995466554190845
126,313,SYH090,WTM,09:26:00,12:33:00,03:07:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016419401545040175,0.9998358059845496,0.9995074988282462
126,145,LEZ228,HT,18:13:00,21:06:00,02:53:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004421647382744361,0.9955783526172557,0.9911762562000888
