STUDENT_ID,SECTION,LOCATION,DAYS,START_TIME,END_TIME
296,112,QDJ389,TMF,09:15:00,12:24:00
296,19,FRF846,T,16:51:00,20:19:00
296,391,UGS416,H,19:55:00,21:07:00
297,153,LEZ228,FWH,12:29:00,14:18:00
297,95,TVN387,MFW,08:59:00,11:07:00
297,263,TVN387,H,08:24:00,11:17:00
298,242,FRF846,W,15:39:00,19:34:00
299,455,QDJ389,W,17:14:00,19:14:00
299,149,SYH090,WTM,08:35:00,09:40:00
300,98,LEZ228,H,09:04:00,12:31:00
301,323,UGS416,FTH,17:35:00,20:53:00
301,334,YAN039,TFH,11:38:00,13:05:00
302,204,QDJ389,WF,12:07:00,14:43:00
302,59,LEZ228,FW,06:38:00,10:36:00
302,116,LTG028,WF,07:09:00,11:06:00
303,120,VGP845,TH,17:07:00,19:41:00
304,239,LTG028,H,17:44:00,21:24:00
304,347,QDJ389,HW,08:29:00,10:50:00
304,83,QDJ389,F,19:57:00,21:16:00
305,183,SYH090,F,09:19:00,12:43:00
306,429,QDJ389,W,14:30:00,15:56:00
306,359,LEZ228,WFH,07:09:00,08:26:00
306,134,VGP845,T,18:15:00,21:16:00
307,389,SYH090,T,15:15:00,18:03:00
307,109,TVN387,WF,19:53:00,21:34:00
307,399,QDJ389,WTH,13:25:00,16:05:00
308,290,YAN039,TW,17:30:00,18:45:00
309,355,UGS416,TF,08:53:00,10:54:00
309,372,VGP845,M,08:24:00,09:51:00
309,294,LTG028,HF,16:14:00,19:43:00
310,294,LTG028,HF,16:14:00,19:43:00
311,63,VGP845,WMH,14:21:00,16:51:00
312,190,YAN039,TF,16:38:00,19:26:00
312,439,LEZ228,TWH,14:47:00,18:15:00
313,247,QDJ389,W,17:50:00,21:24:00
313,37,LTG028,T,15:30:00,18:07:00
314,361,LTG028,M,19:35:00,22:05:00
315,147,UGS416,FWM,18:37:00,21:19:00
316,4,QDJ389,HTW,19:02:00,22:50:00
316,136,SYH090,WM,16:05:00,19:26:00
316,265,SYH090,FT,17:07:00,20:13:00
317,462,QDJ389,HMW,14:34:00,16:40:00
317,0,TVN387,TW,18:18:00,20:40:00
318,224,QDJ389,HF,11:54:00,14:24:00
318,298,YAN039,M,18:38:00,19:40:00
319,245,UGS416,FH,19:25:00,21:17:00
319,101,LTG028,T,06:26:00,07:28:00
320,8,YAN039,TF,16:58:00,19:55:00
320,193,QDJ389,TW,20:03:00,22:42:00
320,453,FRF846,TW,06:56:00,10:04:00
321,41,YAN039,MF,07:16:00,09:41:00
322,81,UGS416,FTH,10:58:00,13:59:00
322,297,QDJ389,TW,07:10:00,09:39:00
322,130,UGS416,H,08:46:00,12:10:00
323,179,YAN039,WH,20:22:00,22:55:00
323,58,SYH090,H,14:29:00,17:07:00
323,280,UGS416,M,06:34:00,08:47:00
324,322,FRF846,WT,16:43:00,20:09:00
324,129,LEZ228,MWF,11:45:00,13:42:00
324,417,SYH090,T,21:17:00,22:22:00
325,369,ICH942,WF,08:59:00,10:55:00
325,22,ICH942,WMH,12:45:00,15:57:00
326,178,ICH942,T,10:29:00,11:31:00
326,253,QDJ389,HWF,10:49:00,14:08:00
327,448,QDJ389,MTH,12:45:00,16:40:00
327,246,LEZ228,WTM,13:06:00,14:55:00
328,125,SYH090,H,07:58:00,09:48:00
328,417,SYH090,T,21:17:00,22:22:00
329,149,SYH090,WTM,08:35:00,09:40:00
329,23,ICH942,HF,10:09:00,12:00:00
330,220,ICH942,F,08:34:00,09:36:00
331,57,UGS416,FT,10:07:00,13:52:00
332,486,LEZ228,HFW,11:59:00,13:54:00
333,487,YAN039,H,18:06:00,21:20:00
334,294,LTG028,HF,16:14:00,19:43:00
335,141,ICH942,TW,06:17:00,09:27:00
336,395,LTG028,M,07:03:00,09:56:00
336,396,ICH942,M,06:58:00,08:53:00
336,210,UGS416,F,15:48:00,18:47:00
337,235,TVN387,HFM,07:08:00,08:31:00
338,214,VGP845,MF,18:22:00,22:06:00
338,43,VGP845,M,07:41:00,08:42:00
339,423,LEZ228,H,06:31:00,09:36:00
339,433,VGP845,WMH,16:13:00,18:06:00
340,5,SYH090,FM,19:17:00,21:18:00
340,17,FRF846,FW,20:21:00,21:55:00
341,102,VGP845,HM,18:19:00,22:16:00
341,283,YAN039,MTH,10:45:00,14:06:00
342,473,SYH090,FM,15:06:00,16:29:00
342,120,VGP845,TH,17:07:00,19:41:00
343,123,LEZ228,T,07:08:00,09:21:00
343,411,SYH090,WMT,15:49:00,17:24:00
343,156,TVN387,HW,07:05:00,09:56:00
344,429,QDJ389,W,14:30:00,15:56:00
344,369,ICH942,WF,08:59:00,10:55:00
345,148,TVN387,W,06:23:00,08:45:00
346,359,LEZ228,WFH,07:09:00,08:26:00
346,187,FRF846,W,10:12:00,12:19:00
347,347,QDJ389,HW,08:29:00,10:50:00
348,265,SYH090,FT,17:07:00,20:13:00
348,402,LEZ228,HT,13:48:00,16:49:00
348,4,QDJ389,HTW,19:02:00,22:50:00
349,355,UGS416,TF,08:53:00,10:54:00
350,397,VGP845,TH,18:00:00,21:21:00
350,259,FRF846,WH,16:47:00,20:37:00
351,38,YAN039,FTW,11:01:00,12:22:00
351,24,YAN039,HWM,18:01:00,19:48:00
352,480,VGP845,FTM,06:56:00,10:18:00
352,157,YAN039,TW,06:58:00,08:58:00
352,191,LEZ228,W,12:03:00,14:44:00
353,281,VGP845,W,15:16:00,18:52:00
353,443,UGS416,HW,11:59:00,15:08:00
353,442,QDJ389,FM,15:02:00,17:02:00
354,120,VGP845,TH,17:07:00,19:41:00
354,75,SYH090,F,16:00:00,18:13:00
354,304,LEZ228,MHT,06:54:00,10:36:00
355,352,LEZ228,TF,11:55:00,14:11:00
355,432,UGS416,TW,09:27:00,10:55:00
356,297,QDJ389,TW,07:10:00,09:39:00
357,459,ICH942,F,08:33:00,11:41:00
357,410,QDJ389,M,10:23:00,12:49:00
358,321,LEZ228,THW,10:50:00,12:39:00
359,261,VGP845,WHF,07:07:00,09:42:00
359,108,LTG028,HWM,08:38:00,11:08:00
360,354,SYH090,FTM,11:53:00,13:09:00
360,27,QDJ389,T,18:55:00,20:51:00
361,447,VGP845,FH,14:20:00,15:45:00
361,136,SYH090,WM,16:05:00,19:26:00
362,19,FRF846,T,16:51:00,20:19:00
362,210,UGS416,F,15:48:00,18:47:00
363,309,VGP845,F,15:27:00,17:56:00
363,406,LEZ228,HFM,07:06:00,09:29:00
364,2,VGP845,F,18:14:00,20:44:00
365,171,QDJ389,WTM,13:01:00,15:01:00
365,475,TVN387,H,08:01:00,10:45:00
365,223,FRF846,MHT,17:05:00,18:32:00
366,429,QDJ389,W,14:30:00,15:56:00
366,493,YAN039,TW,14:41:00,17:48:00
367,234,FRF846,H,16:19:00,18:29:00
367,263,TVN387,H,08:24:00,11:17:00
368,121,UGS416,FWT,20:08:00,21:25:00
369,380,SYH090,TFW,11:25:00,15:09:00
370,403,LTG028,HM,12:40:00,14:37:00
371,12,LEZ228,HW,11:33:00,12:48:00
371,123,LEZ228,T,07:08:00,09:21:00
372,281,VGP845,W,15:16:00,18:52:00
372,390,UGS416,FW,10:10:00,13:44:00
373,286,YAN039,HT,07:57:00,09:01:00
374,342,UGS416,MFT,15:59:00,17:08:00
374,309,VGP845,F,15:27:00,17:56:00
374,331,VGP845,H,20:14:00,21:30:00
375,245,UGS416,FH,19:25:00,21:17:00
375,139,LEZ228,FWH,07:53:00,09:51:00
375,385,ICH942,WM,06:36:00,08:00:00
376,81,UGS416,FTH,10:58:00,13:59:00
376,355,UGS416,TF,08:53:00,10:54:00
377,435,SYH090,TM,16:52:00,20:46:00
377,434,QDJ389,HFW,20:46:00,22:52:00
377,23,ICH942,HF,10:09:00,12:00:00
378,26,SYH090,FH,10:06:00,13:19:00
378,281,VGP845,W,15:16:00,18:52:00
379,228,LEZ228,TF,18:46:00,22:42:00
379,418,VGP845,WF,13:58:00,15:44:00
380,361,LTG028,M,19:35:00,22:05:00
380,264,LEZ228,WHT,16:30:00,19:43:00
381,194,ICH942,WM,11:18:00,14:10:00
381,371,UGS416,T,08:21:00,12:00:00
382,256,VGP845,M,18:11:00,20:09:00
382,101,LTG028,T,06:26:00,07:28:00
383,57,UGS416,FT,10:07:00,13:52:00
383,382,LEZ228,F,14:30:00,15:52:00
383,101,LTG028,T,06:26:00,07:28:00
384,24,YAN039,HWM,18:01:00,19:48:00
384,493,YAN039,TW,14:41:00,17:48:00
384,261,VGP845,WHF,07:07:00,09:42:00
385,270,TVN387,HF,17:33:00,18:33:00
385,248,YAN039,W,10:07:00,13:51:00
385,397,VGP845,TH,18:00:00,21:21:00
386,23,ICH942,HF,10:09:00,12:00:00
386,329,QDJ389,TMF,16:04:00,18:26:00
387,397,VGP845,TH,18:00:00,21:21:00
388,1,QDJ389,HFT,18:15:00,20:21:00
388,274,YAN039,FMW,08:03:00,10:51:00
388,249,VGP845,F,16:12:00,19:34:00
389,284,LEZ228,FT,06:59:00,08:36:00
389,222,YAN039,FHM,18:19:00,19:40:00
390,386,LEZ228,THM,16:48:00,19:56:00
391,54,LEZ228,M,09:55:00,13:25:00
391,141,ICH942,TW,06:17:00,09:27:00
391,191,LEZ228,W,12:03:00,14:44:00
392,364,UGS416,TMF,18:00:00,19:47:00
393,381,LEZ228,MW,12:24:00,14:00:00
394,251,UGS416,FMT,07:37:00,10:25:00
395,277,YAN039,H,08:14:00,11:59:00
395,355,UGS416,TF,08:53:00,10:54:00
396,467,UGS416,W,16:56:00,18:47:00
396,275,SYH090,T,10:42:00,14:19:00
397,247,QDJ389,W,17:50:00,21:24:00
397,211,FRF846,WHT,07:12:00,11:09:00
397,61,UGS416,HW,13:17:00,14:55:00
398,450,LTG028,MHW,09:22:00,11:23:00
399,342,UGS416,MFT,15:59:00,17:08:00
399,428,LEZ228,TFM,09:10:00,12:26:00
400,423,LEZ228,H,06:31:00,09:36:00
401,212,UGS416,WF,09:08:00,11:50:00
401,412,SYH090,W,19:30:00,20:39:00
402,253,QDJ389,HWF,10:49:00,14:08:00
402,331,VGP845,H,20:14:00,21:30:00
403,486,LEZ228,HFW,11:59:00,13:54:00
403,296,LEZ228,FWM,07:41:00,10:15:00
404,173,VGP845,HT,16:51:00,19:12:00
404,235,TVN387,HFM,07:08:00,08:31:00
405,139,LEZ228,FWH,07:53:00,09:51:00
405,68,TVN387,THW,06:31:00,10:07:00
406,10,ICH942,H,19:03:00,22:18:00
406,76,LEZ228,F,08:00:00,10:39:00
406,9,QDJ389,M,11:08:00,12:15:00
407,294,LTG028,HF,16:14:00,19:43:00
408,63,VGP845,WMH,14:21:00,16:51:00
408,441,LEZ228,TMH,14:59:00,17:29:00
408,212,UGS416,WF,09:08:00,11:50:00
409,313,SYH090,WTM,09:26:00,12:33:00
409,484,UGS416,H,15:45:00,19:36:00
409,308,TVN387,M,07:08:00,10:21:00
410,271,QDJ389,T,12:55:00,15:05:00
410,351,SYH090,MTW,11:41:00,13:12:00
411,222,YAN039,FHM,18:19:00,19:40:00
412,128,VGP845,M,17:16:00,19:21:00
412,204,QDJ389,WF,12:07:00,14:43:00
413,248,YAN039,W,10:07:00,13:51:00
413,132,LEZ228,W,17:41:00,19:19:00
414,246,LEZ228,WTM,13:06:00,14:55:00
414,379,LEZ228,TWM,13:06:00,15:34:00
415,76,LEZ228,F,08:00:00,10:39:00
415,262,UGS416,WH,18:22:00,21:03:00
415,358,VGP845,W,11:45:00,15:44:00
416,384,UGS416,FW,07:20:00,09:34:00
416,2,VGP845,F,18:14:00,20:44:00
416,297,QDJ389,TW,07:10:00,09:39:00
417,245,UGS416,FH,19:25:00,21:17:00
417,357,UGS416,FW,17:51:00,21:45:00
418,207,LEZ228,FM,18:10:00,20:10:00
418,16,ICH942,T,17:20:00,18:34:00
418,97,QDJ389,MT,13:41:00,15:11:00
419,439,LEZ228,TWH,14:47:00,18:15:00
419,375,LTG028,H,08:05:00,09:48:00
419,425,LTG028,FM,07:33:00,11:12:00
420,189,ICH942,TF,09:10:00,11:14:00
420,15,QDJ389,TM,14:08:00,18:04:00
421,53,LEZ228,HW,16:10:00,17:48:00
422,205,FRF846,T,11:39:00,12:54:00
423,228,LEZ228,TF,18:46:00,22:42:00
424,109,TVN387,WF,19:53:00,21:34:00
424,224,QDJ389,HF,11:54:00,14:24:00
424,373,LEZ228,MF,08:55:00,11:05:00
425,281,VGP845,W,15:16:00,18:52:00
426,393,UGS416,W,11:26:00,15:24:00
426,417,SYH090,T,21:17:00,22:22:00
426,196,UGS416,TM,10:01:00,13:34:00
427,333,LEZ228,TMH,14:04:00,15:20:00
427,6,QDJ389,FW,11:24:00,14:30:00
428,172,VGP845,H,10:18:00,13:31:00
428,335,SYH090,WTF,18:51:00,22:44:00
428,273,VGP845,H,17:17:00,19:26:00
429,218,TVN387,W,14:59:00,16:42:00
429,394,UGS416,FT,14:35:00,17:08:00
430,319,LTG028,M,09:49:00,12:18:00
430,452,LTG028,M,11:00:00,13:58:00
431,236,QDJ389,FTM,06:47:00,08:10:00
431,177,LEZ228,FM,18:48:00,21:02:00
431,39,VGP845,H,07:59:00,10:09:00
432,378,LEZ228,MHF,08:09:00,10:15:00
432,205,FRF846,T,11:39:00,12:54:00
433,84,QDJ389,W,12:32:00,14:31:00
433,256,VGP845,M,18:11:00,20:09:00
433,316,UGS416,H,13:04:00,14:59:00
434,54,LEZ228,M,09:55:00,13:25:00
434,188,VGP845,W,20:55:00,22:18:00
435,391,UGS416,H,19:55:00,21:07:00
436,97,QDJ389,MT,13:41:00,15:11:00
437,472,LEZ228,W,17:42:00,20:30:00
437,187,FRF846,W,10:12:00,12:19:00
438,50,UGS416,FHT,14:11:00,17:50:00
439,159,ICH942,M,14:09:00,17:46:00
439,39,VGP845,H,07:59:00,10:09:00
440,280,UGS416,M,06:34:00,08:47:00
441,198,ICH942,F,07:18:00,09:33:00
442,406,LEZ228,HFM,07:06:00,09:29:00
442,215,YAN039,FW,20:02:00,22:58:00
442,231,UGS416,H,16:53:00,20:29:00
443,293,YAN039,H,08:26:00,09:31:00
443,73,YAN039,M,19:08:00,21:04:00
443,154,FRF846,TWM,12:14:00,14:00:00
444,360,ICH942,FMT,16:39:00,19:32:00
444,47,LTG028,FW,12:28:00,15:37:00
444,246,LEZ228,WTM,13:06:00,14:55:00
445,180,YAN039,HMT,17:31:00,19:55:00
446,111,VGP845,HM,14:48:00,18:28:00
447,375,LTG028,H,08:05:00,09:48:00
447,21,TVN387,H,12:43:00,14:26:00
447,456,SYH090,WFT,18:00:00,20:43:00
448,383,TVN387,MWH,18:17:00,20:43:00
448,233,YAN039,TFW,14:28:00,15:45:00
448,113,FRF846,MT,10:50:00,14:44:00
449,150,LTG028,M,09:08:00,11:08:00
449,255,TVN387,M,17:00:00,19:21:00
450,273,VGP845,H,17:17:00,19:26:00
450,42,ICH942,FT,13:13:00,14:14:00
450,462,QDJ389,HMW,14:34:00,16:40:00
451,420,SYH090,W,06:10:00,07:29:00
451,110,YAN039,T,09:56:00,11:08:00
451,176,LTG028,M,08:10:00,09:22:00
452,454,UGS416,MFT,16:28:00,19:48:00
453,96,LEZ228,WT,15:45:00,19:39:00
453,309,VGP845,F,15:27:00,17:56:00
454,66,YAN039,MH,18:41:00,19:48:00
455,476,UGS416,M,14:59:00,16:05:00
456,444,YAN039,THW,08:39:00,12:10:00
456,368,UGS416,TW,18:50:00,21:15:00
456,280,UGS416,M,06:34:00,08:47:00
457,76,LEZ228,F,08:00:00,10:39:00
457,404,YAN039,FH,09:48:00,13:36:00
458,487,YAN039,H,18:06:00,21:20:00
458,471,FRF846,WHT,08:43:00,12:29:00
458,344,LEZ228,HF,18:50:00,21:09:00
459,63,VGP845,WMH,14:21:00,16:51:00
459,342,UGS416,MFT,15:59:00,17:08:00
460,85,YAN039,TMH,20:33:00,21:33:00
460,454,UGS416,MFT,16:28:00,19:48:00
461,361,LTG028,M,19:35:00,22:05:00
461,53,LEZ228,HW,16:10:00,17:48:00
462,478,SYH090,FMW,19:19:00,21:38:00
463,388,SYH090,MF,20:34:00,21:50:00
464,203,VGP845,FT,10:59:00,14:26:00
465,140,FRF846,HT,16:01:00,18:09:00
465,264,LEZ228,WHT,16:30:00,19:43:00
466,139,LEZ228,FWH,07:53:00,09:51:00
466,482,YAN039,H,17:39:00,19:31:00
467,303,VGP845,TH,06:43:00,10:26:00
468,298,YAN039,M,18:38:00,19:40:00
468,62,QDJ389,HMF,13:50:00,15:50:00
469,45,LEZ228,HMF,18:54:00,22:42:00
469,174,UGS416,F,06:51:00,10:01:00
469,336,QDJ389,WT,12:46:00,16:02:00
470,376,ICH942,WM,20:35:00,22:46:00
470,120,VGP845,TH,17:07:00,19:41:00
471,21,TVN387,H,12:43:00,14:26:00
471,436,YAN039,W,14:26:00,16:08:00
471,316,UGS416,H,13:04:00,14:59:00
472,44,ICH942,MTW,14:30:00,17:12:00
473,61,UGS416,HW,13:17:00,14:55:00
474,234,FRF846,H,16:19:00,18:29:00
474,442,QDJ389,FM,15:02:00,17:02:00
474,264,LEZ228,WHT,16:30:00,19:43:00
475,431,LEZ228,FTW,07:23:00,09:56:00
476,36,QDJ389,TH,14:49:00,16:14:00
476,136,SYH090,WM,16:05:00,19:26:00
477,111,VGP845,HM,14:48:00,18:28:00
478,213,LTG028,M,16:04:00,17:19:00
478,94,YAN039,MWF,09:18:00,10:31:00
478,452,LTG028,M,11:00:00,13:58:00
479,251,UGS416,FMT,07:37:00,10:25:00
480,419,SYH090,F,11:43:00,15:15:00
481,365,LTG028,WH,14:30:00,18:01:00
481,334,YAN039,TFH,11:38:00,13:05:00
482,242,FRF846,W,15:39:00,19:34:00
483,22,ICH942,WMH,12:45:00,15:57:00
484,291,VGP845,F,13:43:00,16:00:00
484,23,ICH942,HF,10:09:00,12:00:00
485,280,UGS416,M,06:34:00,08:47:00
485,0,TVN387,TW,18:18:00,20:40:00
485,394,UGS416,FT,14:35:00,17:08:00
486,53,LEZ228,HW,16:10:00,17:48:00
486,331,VGP845,H,20:14:00,21:30:00
486,321,LEZ228,THW,10:50:00,12:39:00
487,191,LEZ228,W,12:03:00,14:44:00
487,478,SYH090,FMW,19:19:00,21:38:00
488,254,TVN387,HM,08:31:00,12:03:00
488,328,LTG028,FM,13:24:00,15:26:00
489,289,QDJ389,M,06:40:00,09:35:00
489,486,LEZ228,HFW,11:59:00,13:54:00
490,112,QDJ389,TMF,09:15:00,12:24:00
490,41,YAN039,MF,07:16:00,09:41:00
491,39,VGP845,H,07:59:00,10:09:00
491,498,VGP845,HT,12:37:00,14:05:00
492,382,LEZ228,F,14:30:00,15:52:00
492,257,TVN387,F,15:33:00,19:21:00
492,433,VGP845,WMH,16:13:00,18:06:00
493,287,YAN039,WTF,16:19:00,19:57:00
493,61,UGS416,HW,13:17:00,14:55:00
494,115,YAN039,WFT,15:27:00,17:02:00
494,489,UGS416,F,12:45:00,14:34:00
494,98,LEZ228,H,09:04:00,12:31:00
495,421,VGP845,WF,07:47:00,09:17:00
495,201,YAN039,FWH,17:13:00,19:57:00
496,485,QDJ389,FH,20:10:00,22:37:00
496,396,ICH942,M,06:58:00,08:53:00
496,110,YAN039,T,09:56:00,11:08:00
497,224,QDJ389,HF,11:54:00,14:24:00
497,25,LTG028,MHF,19:20:00,20:55:00
498,280,UGS416,M,06:34:00,08:47:00
498,351,SYH090,MTW,11:41:00,13:12:00
499,269,QDJ389,HM,16:01:00,18:10:00
499,489,UGS416,F,12:45:00,14:34:00
499,220,ICH942,F,08:34:00,09:36:00
500,247,QDJ389,W,17:50:00,21:24:00
500,493,YAN039,TW,14:41:00,17:48:00
501,34,YAN039,TMF,17:03:00,18:40:00
502,83,QDJ389,F,19:57:00,21:16:00
503,109,TVN387,WF,19:53:00,21:34:00
503,330,LTG028,HMF,09:13:00,12:16:00
503,60,TVN387,M,14:13:00,17:17:00
504,363,FRF846,THW,10:43:00,14:10:00
504,184,LEZ228,HFM,13:56:00,16:30:00
505,352,LEZ228,TF,11:55:00,14:11:00
505,90,QDJ389,T,07:40:00,11:18:00
506,61,UGS416,HW,13:17:00,14:55:00
506,34,YAN039,TMF,17:03:00,18:40:00
507,237,SYH090,FW,18:55:00,22:10:00
507,483,VGP845,FW,17:22:00,18:53:00
507,105,LEZ228,MFT,12:34:00,13:44:00
508,425,LTG028,FM,07:33:00,11:12:00
509,235,TVN387,HFM,07:08:00,08:31:00
510,35,LTG028,TH,08:02:00,10:32:00
510,262,UGS416,WH,18:22:00,21:03:00
510,142,UGS416,F,16:54:00,19:37:00
511,121,UGS416,FWT,20:08:00,21:25:00
512,239,LTG028,H,17:44:00,21:24:00
512,55,SYH090,H,21:23:00,22:26:00
513,489,UGS416,F,12:45:00,14:34:00
513,100,VGP845,MWT,14:39:00,17:46:00
513,76,LEZ228,F,08:00:00,10:39:00
514,19,FRF846,T,16:51:00,20:19:00
514,429,QDJ389,W,14:30:00,15:56:00
514,497,SYH090,FTM,09:46:00,11:34:00
515,42,ICH942,FT,13:13:00,14:14:00
515,421,VGP845,WF,07:47:00,09:17:00
515,294,LTG028,HF,16:14:00,19:43:00
516,368,UGS416,TW,18:50:00,21:15:00
516,463,QDJ389,HT,14:48:00,16:12:00
517,311,UGS416,HTW,16:51:00,20:05:00
517,243,YAN039,MFT,14:32:00,16:13:00
518,368,UGS416,TW,18:50:00,21:15:00
518,125,SYH090,H,07:58:00,09:48:00
519,155,FRF846,WH,09:06:00,11:17:00
520,319,LTG028,M,09:49:00,12:18:00
520,189,ICH942,TF,09:10:00,11:14:00
520,303,VGP845,TH,06:43:00,10:26:00
521,64,LEZ228,F,07:48:00,10:17:00
522,107,SYH090,WTH,06:07:00,07:17:00
522,224,QDJ389,HF,11:54:00,14:24:00
523,136,SYH090,WM,16:05:00,19:26:00
524,127,LEZ228,F,15:46:00,19:33:00
524,18,LEZ228,W,07:20:00,08:57:00
525,475,TVN387,H,08:01:00,10:45:00
526,161,SYH090,T,16:26:00,17:38:00
526,451,YAN039,H,07:34:00,10:38:00
526,96,LEZ228,WT,15:45:00,19:39:00
527,344,LEZ228,HF,18:50:00,21:09:00
527,221,YAN039,F,13:48:00,15:32:00
527,460,VGP845,M,15:51:00,17:05:00
528,119,UGS416,F,10:55:00,14:31:00
528,205,FRF846,T,11:39:00,12:54:00
529,357,UGS416,FW,17:51:00,21:45:00
529,475,TVN387,H,08:01:00,10:45:00
529,338,LTG028,F,08:57:00,11:42:00
530,46,QDJ389,MWF,16:57:00,19:19:00
531,323,UGS416,FTH,17:35:00,20:53:00
532,151,YAN039,WFT,06:06:00,08:47:00
532,328,LTG028,FM,13:24:00,15:26:00
532,125,SYH090,H,07:58:00,09:48:00
533,190,YAN039,TF,16:38:00,19:26:00
534,402,LEZ228,HT,13:48:00,16:49:00
534,46,QDJ389,MWF,16:57:00,19:19:00
535,10,ICH942,H,19:03:00,22:18:00
535,228,LEZ228,TF,18:46:00,22:42:00
535,100,VGP845,MWT,14:39:00,17:46:00
536,365,LTG028,WH,14:30:00,18:01:00
536,49,FRF846,HTM,09:23:00,12:33:00
537,171,QDJ389,WTM,13:01:00,15:01:00
538,454,UGS416,MFT,16:28:00,19:48:00
538,82,VGP845,HT,09:58:00,12:20:00
539,76,LEZ228,F,08:00:00,10:39:00
539,308,TVN387,M,07:08:00,10:21:00
539,190,YAN039,TF,16:38:00,19:26:00
540,277,YAN039,H,08:14:00,11:59:00
540,317,YAN039,TH,07:17:00,08:45:00
540,81,UGS416,FTH,10:58:00,13:59:00
541,221,YAN039,F,13:48:00,15:32:00
542,52,SYH090,F,18:11:00,19:15:00
542,67,UGS416,TF,12:42:00,16:28:00
543,153,LEZ228,FWH,12:29:00,14:18:00
543,282,LEZ228,F,12:32:00,13:51:00
543,165,VGP845,FM,15:45:00,18:43:00
544,251,UGS416,FMT,07:37:00,10:25:00
544,496,VGP845,M,15:32:00,19:05:00
544,423,LEZ228,H,06:31:00,09:36:00
545,309,VGP845,F,15:27:00,17:56:00
545,226,YAN039,W,18:56:00,21:32:00
546,232,YAN039,HMF,06:07:00,09:07:00
546,193,QDJ389,TW,20:03:00,22:42:00
546,469,LEZ228,W,10:26:00,12:21:00
547,224,QDJ389,HF,11:54:00,14:24:00
548,127,LEZ228,F,15:46:00,19:33:00
548,87,YAN039,WM,12:09:00,16:08:00
548,264,LEZ228,WHT,16:30:00,19:43:00
549,169,VGP845,MFH,18:32:00,20:55:00
549,226,YAN039,W,18:56:00,21:32:00
549,356,QDJ389,TW,10:59:00,14:00:00
550,239,LTG028,H,17:44:00,21:24:00
550,276,YAN039,F,10:44:00,13:46:00
550,454,UGS416,MFT,16:28:00,19:48:00
551,453,FRF846,TW,06:56:00,10:04:00
551,207,LEZ228,FM,18:10:00,20:10:00
551,435,SYH090,TM,16:52:00,20:46:00
552,350,UGS416,FWT,17:26:00,18:34:00
553,69,VGP845,F,09:19:00,12:45:00
553,443,UGS416,HW,11:59:00,15:08:00
554,293,YAN039,H,08:26:00,09:31:00
554,161,SYH090,T,16:26:00,17:38:00
555,5,SYH090,FM,19:17:00,21:18:00
556,193,QDJ389,TW,20:03:00,22:42:00
556,363,FRF846,THW,10:43:00,14:10:00
556,336,QDJ389,WT,12:46:00,16:02:00
557,483,VGP845,FW,17:22:00,18:53:00
558,270,TVN387,HF,17:33:00,18:33:00
559,23,ICH942,HF,10:09:00,12:00:00
560,494,LEZ228,T,13:52:00,17:49:00
560,11,QDJ389,WFM,08:55:00,11:53:00
560,25,LTG028,MHF,19:20:00,20:55:00
561,330,LTG028,HMF,09:13:00,12:16:00
561,474,TVN387,MWF,14:10:00,18:01:00
562,82,VGP845,HT,09:58:00,12:20:00
562,350,UGS416,FWT,17:26:00,18:34:00
563,281,VGP845,W,15:16:00,18:52:00
563,84,QDJ389,W,12:32:00,14:31:00
564,206,UGS416,HFM,08:28:00,12:11:00
564,212,UGS416,WF,09:08:00,11:50:00
564,254,TVN387,HM,08:31:00,12:03:00
565,103,VGP845,MT,19:21:00,21:52:00
566,321,LEZ228,THW,10:50:00,12:39:00
566,317,YAN039,TH,07:17:00,08:45:00
567,58,SYH090,H,14:29:00,17:07:00
567,154,FRF846,TWM,12:14:00,14:00:00
568,279,FRF846,HMT,20:30:00,22:38:00
568,194,ICH942,WM,11:18:00,14:10:00
568,227,TVN387,HF,15:44:00,18:45:00
569,2,VGP845,F,18:14:00,20:44:00
570,215,YAN039,FW,20:02:00,22:58:00
571,357,UGS416,FW,17:51:00,21:45:00
572,113,FRF846,MT,10:50:00,14:44:00
573,318,LTG028,MH,15:56:00,17:23:00
574,318,LTG028,MH,15:56:00,17:23:00
574,115,YAN039,WFT,15:27:00,17:02:00
575,129,LEZ228,MWF,11:45:00,13:42:00
576,169,VGP845,MFH,18:32:00,20:55:00
576,313,SYH090,WTM,09:26:00,12:33:00
576,179,YAN039,WH,20:22:00,22:55:00
577,321,LEZ228,THW,10:50:00,12:39:00
577,203,VGP845,FT,10:59:00,14:26:00
578,244,LEZ228,FHM,09:09:00,10:19:00
578,347,QDJ389,HW,08:29:00,10:50:00
578,488,UGS416,T,08:39:00,10:47:00
579,133,VGP845,WHT,10:35:00,12:50:00
579,169,VGP845,MFH,18:32:00,20:55:00
579,28,YAN039,WH,15:29:00,16:58:00
580,404,YAN039,FH,09:48:00,13:36:00
580,408,ICH942,T,17:31:00,20:27:00
580,292,LTG028,H,14:33:00,18:06:00
581,492,VGP845,WTM,07:50:00,10:00:00
581,311,UGS416,HTW,16:51:00,20:05:00
582,404,YAN039,FH,09:48:00,13:36:00
583,213,LTG028,M,16:04:00,17:19:00
584,316,UGS416,H,13:04:00,14:59:00
584,366,LTG028,HM,14:11:00,17:02:00
584,400,LEZ228,TM,19:58:00,21:13:00
585,12,LEZ228,HW,11:33:00,12:48:00
